Time [s],SOC [%],I [kA]
52.2645935307501,0.58502560930006,-0.482335920987657
53.2666546045903,0.581974646294556,-0.479532989775034
54.2667054192598,0.579837952081732,-0.479084884001457
55.27070053028,0.581538365889397,0.245093572242374
56.2777452914597,0.582351005414567,0.240733645160332
57.2818628196301,0.584794025495542,0.242939707798844
58.2878512515999,0.585314986456749,0.243907820383657
59.2919456821901,0.586245921439344,0.237613462555976
60.2959492623204,0.585459672418532,0.23751453391066
61.3030117316403,0.588069577302831,0.239279015918305
62.3090463587596,0.590089874890245,0.236833860096563
63.3091626165697,0.587616144327572,-0.000652336239612835
64.3153831791797,0.586359434227294,-0.00339674760852932
65.3182615223195,0.589881850489328,-0.00267429819228006
66.3182676816696,0.588264995789658,-0.00108292041836294
67.3202987286695,0.588796774917289,0.00412750701922831
68.3273488792802,0.58768398031779,-0.00181280214412724
69.3325612326398,0.590202415230602,-0.000290928156516534
70.3384884560201,0.588850433401457,0.000730818998799325
71.3455747928401,0.587606607576137,0.00226244116041248
72.35275159517,0.58748984481536,-0.00085085070654043
73.3616641804701,0.588802651544448,0.00180789077478167
74.3667240898103,0.5898790519336,0.00508904649266355
75.3707850289202,0.587235218529887,-0.00193040220114857
76.3738050371903,0.59112718878074,-0.000348621460458547
77.3778459584,0.589133845783768,0.00377874241540173
78.38105960137,0.586417088612867,0.00212201157974339
79.3829462884996,0.587616586293799,-0.236240776412238
80.38599324395,0.58607446011883,-0.246527788115753
81.3961735012999,0.585481118598576,-0.234426518959076
82.3991415400296,0.584542403502067,-0.239051750900671
83.40337186137,0.584456885590542,-0.237115088669126
84.4073246268299,0.584935589019149,-0.24185335772012
85.4154234074704,0.58114682406683,-0.241194009314954
86.4198396643096,0.580270725241097,-0.240999673227288
87.4224000307904,0.579737563592902,-0.240927132354209
88.4313953824103,0.57875103411464,-0.24062550130049
89.4366851126397,0.578278265370154,-0.240080660033298
90.4424953082998,0.575399237768739,-0.242181614045665
91.4475671513901,0.575708814627782,-0.241466469030229
92.4535821455702,0.574783913734054,-0.241540655367748
93.4597053134003,0.57517727695973,-0.241130994406988
94.4657364758796,0.572677202503384,-0.24045415734709
95.4757615945,0.573483404773897,-0.238268277696507
96.4827747889904,0.572339732258224,-0.241843413436052
97.4858552359301,0.569832098428099,-0.24257177815987
98.4889095056096,0.567000305820733,-0.243052622619642
99.4919479919499,0.569604576064562,-0.240231701836733
100.49394862713,0.568055793182976,-0.244403331220918
101.50004715755,0.567044863216849,-0.238984658086971
102.50209937732,0.566712373416112,-0.23942107080816
103.50911834621,0.563684097601598,-0.481849943173261
104.51528424456,0.561871160667023,-0.481299458538852
105.51662082439,0.558875755991489,-0.477212131050669
106.52031451201,0.556643809212797,-0.483916162011813
107.52635106393,0.555391026597613,-0.478804545830773
108.53265593271,0.552489584612696,-0.484059866960429
109.53840876938,0.550930250569706,-0.48127832017441
110.54550434523,0.551675649449742,-0.483288337612057
111.54656991348,0.548065410201834,-0.483192104516488
112.55060390541,0.547166605512832,-0.478448327225622
113.55367857796,0.544255926521668,-0.480491911571137
114.5616714947,0.542636953228507,-0.485106121993487
115.56775424177,0.543662045567937,0.23601655794151
116.56791246018,0.545099915185051,0.240475461032616
117.57386624577,0.545092565473455,0.240476897267914
118.57989240378,0.545446827920049,0.247435686254915
119.58407499013,0.546741965148225,0.23717695591704
120.5910111927,0.548097800636569,0.237518408720695
121.59909957943,0.549042658847023,0.241277785435835
122.60304849528,0.550536221373112,0.239707016198773
123.60434426939,0.549848008577235,-0.235697227195225
124.60718835112,0.547597044715517,-0.2427038171532
125.61231254872,0.546733041317427,-0.240299487058908
126.62026234998,0.546559148217121,-0.240660412386231
127.6223322779,0.545009905241263,-0.239515255939471
128.62440721029,0.542643955289294,-0.242470470061883
129.62645288575,0.543735749232909,-0.242118832338284
130.62948136314,0.540513429042322,-0.240362197376934
131.63155360081,0.54031655049557,-0.239964433623605
132.63558489803,0.539155254355527,-0.239822921182299
133.63879161173,0.539102613184376,-0.239658963449188
134.64782430442,0.539240684817709,-0.238109772143939
135.65371572656,0.536402217895233,-0.242395444379539
136.66077011173,0.533954738947798,-0.236997475669702
137.66482258173,0.537573079593989,-0.243539353260087
138.66990674353,0.534939383897673,-0.24286393987604
139.67695881894,0.534374508008142,-0.24109798703253
140.6819594445,0.532714773839218,-0.241699681349665
141.68200987421,0.530665672795334,-0.238520422774328
142.69112148363,0.52934195677343,-0.241031802438743
143.69419461634,0.528149668911712,-0.240667728890995
144.69521822398,0.530227762308995,-0.237550332370074
145.69926337975,0.52855881441568,-0.240097984780602
146.70428902768,0.526744721573538,-0.242478808525624
147.706316995,0.526515804717548,-0.24242788775041
148.71436072641,0.525121950226178,-0.241840354160353
149.71552022481,0.522943663587164,-0.243618563998323
150.72350659724,0.522397286250314,-0.240690560607378
151.72355856679,0.520380198591999,-0.2401835664126
152.72759024897,0.521235556794752,-0.238288743271692
153.73567016659,0.519215360869416,-0.24405332003656
154.74172481161,0.519379280248374,-0.239710050595449
155.74188341497,0.517457869102937,-0.237919587089129
156.74876764799,0.518069438467006,-0.240944680768679
157.75198475559,0.518903581878891,-0.246072854745521
158.75386759313,0.514145952830153,-0.244175544216886
159.76300845948,0.514596695971826,-0.238657462616163
160.77016678375,0.514010386968426,-0.244155405959101
161.78007025513,0.512489200047756,-0.238315353135741
162.78421088088,0.51041968429024,-0.245457198378301
163.7921191065,0.511209080294416,-0.242575342564295
164.79324164878,0.509280964668804,-0.239955669823688
165.79727679559,0.508730083356713,-0.238412874706843
166.79831772642,0.510051614414151,-0.243029627708137
167.80036186205,0.505775341120885,-0.480532361803993
168.80840790322,0.505051550736614,-0.480204745683953
169.81646202854,0.502010455828623,-0.481460339651985
170.82052219773,0.499423995934146,-0.482345738733057
171.82171711241,0.498536803796826,-0.483077971606084
172.83064047658,0.496356987482962,-0.480666102924934
173.83475531003,0.49438393066339,-0.481504791942032
174.84272897879,0.492647222715586,-0.483386174979929
175.85077232525,0.489453232194392,-0.486132541347967
176.85584532322,0.4893461820957,-0.486855354693358
177.86488263543,0.484496601519623,-0.484264784259154
178.8659489736,0.482431790799455,-0.485827726195512
179.86607870499,0.484191054754722,0.242665695354948
180.87008497983,0.486028731349895,0.24456328411455
181.87523535469,0.485390199469256,0.240381062018504
182.88124380455,0.488240549284728,0.239336384501699
183.88411136882,0.489893720369225,0.24262154075998
184.88721221861,0.490131134531012,0.239363186662559
185.89032500216,0.490042012874565,0.239667434420021
186.8973139442,0.491710433955187,0.239005476177675
187.90032009393,0.492644372429844,-0.00170012534575177
188.90439450662,0.491021727077107,0.000595358060938695
189.90847430875,0.49191478959619,0.000558875471712635
190.91854100301,0.49147781388266,0.000355545838872746
191.92053624876,0.490877256839088,0.00383502935469462
192.92966171672,0.491820997219541,-0.00174756092477353
193.93767234161,0.491385045115817,0.00167725532371536
194.9407131377,0.490340346907114,0.00563827663309895
195.94373430086,0.49426133995372,-0.00244772190618888
196.94583079099,0.490595894562995,-0.0000624695470433195
197.95086413812,0.49193114071554,-0.00211470377893052
198.95301028804,0.491488395794013,-0.00447107420815929
199.95596716294,0.492801405300748,0.000546698003766975
200.9580128384,0.492084285115629,-0.000379896710658902
201.96202873723,0.491735009025275,0.00410361355525463
202.97019758053,0.492990327203416,0.00148744904786194
203.97813121348,0.491388737926367,-0.237506596281017
204.98223911767,0.489684374595425,-0.241955442979034
205.98522409462,0.488247330599542,-0.238583880324723
206.98737794373,0.486946342971273,-0.238198470351574
207.99533775395,0.484723929476303,-0.244545980287005
208.99841627609,0.486914864072093,-0.241186840419235
210.00444397393,0.48625227413676,-0.239596152967799
211.00753288998,0.484164816794714,-0.24105440383628
212.01154070466,0.482696653841402,-0.242457917439086
213.01174742798,0.482810690897469,-0.240661905691715
214.01767080177,0.481137249824728,-0.240757980510728
215.02101186638,0.482693785273023,-0.237271677298177
216.02681936732,0.48108540246741,-0.240110590031066
217.03085528405,0.48032921061696,-0.239901387425565
218.03292598188,0.475922199705915,-0.242096937116484
219.03997074306,0.476647710626067,-0.239239498180852
220.04296803872,0.47643668034287,-0.236148845324363
221.04697277373,0.474631772708251,-0.238654358133377
222.05107143888,0.475288033743321,-0.241066470422417
223.05312173385,0.473180186673859,-0.239481717568625
224.06016149056,0.473540552986357,-0.24028210780992
225.06521755031,0.470111968570301,-0.239173601486549
226.06844351198,0.470621301095692,-0.241055947126438
227.07427911497,0.467471763102402,-0.236546144310095
228.07732799522,0.467901075664421,-0.241415888228053
229.08152982955,0.467204265226438,-0.239696111808201
230.09047552138,0.465224084827344,-0.240053951178553
231.0945372304,0.467487894048241,-0.244251608172086
232.0996691272,0.465003961478131,-0.239853587612234
233.10864446091,0.463192982850351,-0.242517932941068
234.11064278633,0.45939970480795,-0.242186192328885
235.11168371717,0.462044753932577,-0.243584693831924
236.11782805778,0.460603789517603,-0.238818590072755
237.12387577352,0.459205092338617,-0.239136279992772
238.13088357858,0.45591311020613,-0.236287145657128
239.13492142011,0.452177144254313,-1.92508409774229
240.14106268105,0.443206174813985,-1.92146252571188
241.1450335396,0.43354261433596,-1.92610143972435
242.1471007728,0.427173785871399,-1.93022556162909
243.15614231957,0.417531537835033,-1.92461360088926
244.1611976094,0.413759937472045,-1.92313077015235
245.16736851222,0.404749407203421,-1.92715833756972
246.17529868055,0.397182500098106,-1.92027728831493
247.18032278864,0.390312665104153,-1.20558366039465
248.18034242158,0.386671877162459,-1.20345452760708
249.18343095268,0.381309051507967,-1.20135943916554
250.18747572348,0.37683156282404,-1.20645578813175
251.18950523063,0.372366072106992,-1.20303491858691
252.19457322413,0.369244315114902,-1.20476161976958
253.20067367934,0.363360835228352,-1.20273400529583
254.20483778763,0.357958290620986,-1.2032687762599
255.21372150095,0.352759338120936,-1.20622786674091
256.2197653671,0.348721354695426,-1.20579078291349
257.22482527644,0.344642470990911,-1.20157957102585
258.22587852599,0.337378267038033,-1.19699589618311
259.22903250021,0.333776217424528,-1.2026499258286
260.23597062758,0.329306139633136,-1.19886817349554
261.23612384151,0.326150764417211,-1.20635607775819
262.24214961455,0.319137977817089,-1.20337143683592
263.24913701675,0.312073943297372,-1.20371085363176
264.25924413177,0.308737983424402,-1.20553536598035
265.26033395247,0.304402346762119,-1.2016110314473
266.26730172173,0.298275403232684,-1.20248871159219
267.27234007333,0.294958785803898,-1.20176253817452
268.27234315301,0.290410316030297,-1.20214352045364
269.27544669752,0.284603654428721,-1.20248713820111
270.28550030315,0.280664309004237,-1.20232298667427
271.2924938647,0.282489513005666,0.482152438443477
272.29668415025,0.284075915749994,0.481725801685697
273.30359687027,0.28585059103794,0.481823513424799
274.30767590249,0.289233044942781,0.48162264191989
275.31608457563,0.290850758617362,0.480739232740642
276.32377452914,0.290989746349223,0.47749751362011
277.32582482412,0.292899231123135,0.482634668811223
278.33197185945,0.296997185886485,0.482528771910539
279.33795567189,0.291559017771975,-0.478909207974813
280.34002329005,0.290921122136041,-0.47849521041465
281.34402263562,0.290362754156511,-0.479019558740686
282.34709961792,0.287301820631825,-0.480220776603035
283.34815556218,0.285068014771142,-0.478490974241452
284.35715668819,0.285920889782896,-0.479901999877941
285.35727872039,0.282531611474302,-0.477110867026899
286.36146785106,0.280451094509814,-0.479214779440832
287.36641265747,0.276976411205053,-0.480809588527568
288.37338658608,0.277078160421983,-0.482570753626349
289.38250435485,0.273256754308095,-0.481702840789908
290.38448574205,0.271712627816661,-0.477051837088958
291.38755694996,0.270653308029126,-0.477447066852165
292.39059928589,0.269298223044089,-0.482278795216756
293.39663237318,0.266081637891233,-0.475919706651786
294.40167842397,0.263906804292841,-0.481808618306012
295.40183664238,0.262350243568254,-0.482444905574988
296.40788628292,0.259741316143891,-0.482207496317439
297.41309632652,0.258567012703499,-0.484522717725096
298.41889343355,0.258644907288273,-0.480280749915919
299.42589161461,0.255189648045067,-0.477461264889947
